alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.28941052724686 -0.0114447553698972 0.342685869628897 0.272564108803537 -0.0534640243590639 -0.0575330885303229 -0.0309264760324018
-1.15093678110065 0.0301357211648881 0.334965381945458 0.280768767013325 -0.1022294659276 -0.0489884324286998 -0.0344718479367217
-1.21348816354049 0.0109475000668077 0.352518348676648 0.262827823764184 -0.0943354916463994 -0.0730169482762157 -0.0245158851614458
-1.19462700240329 0.0505717006378686 0.326372874625531 0.255041553403768 -0.110306279689811 -0.0435560858201843 -0.0142265980392748
-1.26309808756186 0.0102919554799998 0.363709691292985 0.238300620161498 -0.0865607346425018 -0.0700393027905517 -0.00011440462588534
-1.02987948422782 0.0547525012569975 0.33625409763049 0.289689102399086 -0.143380623866821 -0.045700115611238 -0.0370533668011398
-1.24847855824703 0.0496639193888214 0.346396510972169 0.217816812405305 -0.0967395898611205 -0.0521964659151289 0.0229684568040509
-1.26945528147177 -0.0057433172824169 0.367057424399333 0.246207629683978 -0.0661339039329355 -0.0711909386635159 -0.0109445629618653
-1.06731253410156 -0.00189809460630149 0.400894248586677 0.271795623070351 -0.0701200460048804 -0.117173907904928 -0.0261627803791629
-1.23832167797132 0.0404381860917151 0.289194620361515 0.287202769288499 -0.0951293387925992 -0.0077201330603398 -0.0501256841930876
-1.28040478656851 0.00541793108062562 0.374403360254512 0.226116590313675 -0.0786969759259823 -0.0826298332404487 0.0244833390759888
-1.15412012950339 0.0471360249608163 0.353822255776469 0.243145562686334 -0.11593909494036 -0.073946430650979 0.006717074875519
-1.2639804188763 0.00772370921832381 0.375578080863756 0.228301044721088 -0.0725171040224445 -0.088977672146353 0.000114610479804361
-1.08695115677205 0.0315902071927047 0.369477982217321 0.263805795908774 -0.115055682209218 -0.0727653030111554 -0.00844478778231879
NA NA NA NA NA NA NA
-1.24346949260415 -0.000263093134452863 0.356948268697125 0.259624579386504 -0.0854655096558605 -0.0768102379217377 -0.0136691625730918
-1.25250922436995 0.00251801917139327 0.343193923769908 0.26674562886177 -0.0677556510075778 -0.0534141956126415 -0.00588562336132691
-1.35657092748542 0.053071617334762 0.317311109280268 0.213160273408069 -0.101319016919275 -0.0299454734459815 0.0195947449660153
-1.21310106411756 -0.00681258080472732 0.323549703053956 0.310335950522882 -0.0597887191944238 -0.0418926899361793 -0.0675204615203771
-1.29354071968048 0.0504145027758541 0.31671862081282 0.23575446302865 -0.100658246744755 -0.0295617713274379 0.00552450316566219
-1.21019104315177 0.0420300444491985 0.335854162664316 0.250161749505056 -0.110657367625023 -0.0426221361113612 -0.0135278792415668
-1.13031950401801 0.00637977917436581 0.353840412480576 0.291146968883654 -0.0738339898695009 -0.0682469183865433 -0.0515517640651958
-1.20983161208084 0.00272493492444782 0.381411498890823 0.243038013482073 -0.0667672636017879 -0.101847098578822 -5.53998400619262e-05
-1.18260292221665 0.0172027391917057 0.37096833440792 0.248703822161668 -0.0859208998136062 -0.0944858508658363 -0.013741159150791
-1.24873577933816 0.0507913558547771 0.330747358813259 0.233915523893753 -0.116737248173164 -0.0529236519626848 0.0170124354063167
-1.26298087356832 -0.0111891349560595 0.359663082657792 0.262423083430872 -0.0626428821571944 -0.0698572914768413 -0.0219369280440078
-1.17189428761402 0.0207058642304208 0.376562179949975 0.241180532238631 -0.0944666015135709 -0.100433884388655 -0.00480798432554302
-1.27449719199321 0.0372023980666764 0.344326429091073 0.225779915634218 -0.0897915100621017 -0.0556592448242089 0.011565388285398
-1.31467730499857 0.056986855783952 0.300109352848439 0.238481690823617 -0.110254283038834 -0.0175637529588035 0.0203190703238525
